ID,Origin,Site,Mine,Storage,Rep,Cu,OD,Primary_Key,Time,Media
1113,K_E3,E,RT,BB,3,1200,0.023,K_E3ERTBB31200,48,1:10PTYG
1113,K_E3,E,RT,BB,3,1200,0.023,K_E3ERTBB31200,60,1:10PTYG
1113,K_E3,E,RT,BB,3,1200,0.024,K_E3ERTBB31200,12,1:10PTYG
1113,K_E3,E,RT,BB,3,1200,0.025,K_E3ERTBB31200,24,1:10PTYG
1113,K_E3,E,RT,BB,3,1200,0.026,K_E3ERTBB31200,6,1:10PTYG
1113,K_E3,E,RT,BB,3,1200,0.027,K_E3ERTBB31200,18,1:10PTYG
1114,B_A2,B,TECK,CR,1,0,0.03,B_A2BTECKCR10,0,1xLB
1114,B_A2,B,TECK,CR,1,0,0.618,B_A2BTECKCR10,6,1xLB
1114,B_A2,B,TECK,CR,1,0,0.988,B_A2BTECKCR10,12,1xLB
1114,B_A2,B,TECK,CR,1,0,1.631,B_A2BTECKCR10,18,1xLB
1114,B_A2,B,TECK,CR,1,0,2.162,B_A2BTECKCR10,24,1xLB
1114,B_A2,B,TECK,CR,1,0,2.395,B_A2BTECKCR10,36,1xLB
1114,B_A2,B,TECK,CR,1,0,2.638,B_A2BTECKCR10,48,1xLB
1114,B_A2,B,TECK,CR,1,0,2.803,B_A2BTECKCR10,60,1xLB
1114,B_A2,B,TECK,CR,1,0,2.856,B_A2BTECKCR10,72,1xLB
1114,B_A2,B,TECK,CR,1,0,2.907,B_A2BTECKCR10,96,1xLB
1115,B_A2,B,TECK,CR,2,0,0.074,B_A2BTECKCR20,0,1xLB
1115,B_A2,B,TECK,CR,2,0,0.718,B_A2BTECKCR20,6,1xLB
1115,B_A2,B,TECK,CR,2,0,1.03,B_A2BTECKCR20,12,1xLB
1115,B_A2,B,TECK,CR,2,0,1.663,B_A2BTECKCR20,18,1xLB
1115,B_A2,B,TECK,CR,2,0,2.154,B_A2BTECKCR20,24,1xLB
1115,B_A2,B,TECK,CR,2,0,2.384,B_A2BTECKCR20,36,1xLB
1115,B_A2,B,TECK,CR,2,0,2.552,B_A2BTECKCR20,48,1xLB
1115,B_A2,B,TECK,CR,2,0,2.705,B_A2BTECKCR20,72,1xLB
1115,B_A2,B,TECK,CR,2,0,2.733,B_A2BTECKCR20,60,1xLB
1115,B_A2,B,TECK,CR,2,0,2.835,B_A2BTECKCR20,96,1xLB
1116,B_A2,B,TECK,CR,3,0,0.036,B_A2BTECKCR30,0,1xLB
1116,B_A2,B,TECK,CR,3,0,0.624,B_A2BTECKCR30,6,1xLB
1116,B_A2,B,TECK,CR,3,0,0.974,B_A2BTECKCR30,12,1xLB
1116,B_A2,B,TECK,CR,3,0,1.606,B_A2BTECKCR30,18,1xLB
1116,B_A2,B,TECK,CR,3,0,2.112,B_A2BTECKCR30,24,1xLB
1116,B_A2,B,TECK,CR,3,0,2.33,B_A2BTECKCR30,36,1xLB
1116,B_A2,B,TECK,CR,3,0,2.589,B_A2BTECKCR30,48,1xLB
1116,B_A2,B,TECK,CR,3,0,2.741,B_A2BTECKCR30,60,1xLB
1116,B_A2,B,TECK,CR,3,0,2.781,B_A2BTECKCR30,72,1xLB
1116,B_A2,B,TECK,CR,3,0,2.816,B_A2BTECKCR30,96,1xLB
1117,B_A2,B,TECK,CR,1,150,0.046,B_A2BTECKCR1150,0,1xLB
1117,B_A2,B,TECK,CR,1,150,0.518,B_A2BTECKCR1150,6,1xLB
1117,B_A2,B,TECK,CR,1,150,1.014,B_A2BTECKCR1150,12,1xLB
1117,B_A2,B,TECK,CR,1,150,1.504,B_A2BTECKCR1150,96,1xLB
1117,B_A2,B,TECK,CR,1,150,1.593,B_A2BTECKCR1150,18,1xLB
1117,B_A2,B,TECK,CR,1,150,1.688,B_A2BTECKCR1150,72,1xLB
1117,B_A2,B,TECK,CR,1,150,1.763,B_A2BTECKCR1150,60,1xLB
1117,B_A2,B,TECK,CR,1,150,1.95,B_A2BTECKCR1150,24,1xLB
1117,B_A2,B,TECK,CR,1,150,1.968,B_A2BTECKCR1150,48,1xLB
1117,B_A2,B,TECK,CR,1,150,2.001,B_A2BTECKCR1150,36,1xLB
1118,B_A2,B,TECK,CR,2,150,0.045,B_A2BTECKCR2150,0,1xLB
1118,B_A2,B,TECK,CR,2,150,0.502,B_A2BTECKCR2150,6,1xLB
1118,B_A2,B,TECK,CR,2,150,0.987,B_A2BTECKCR2150,12,1xLB
1118,B_A2,B,TECK,CR,2,150,1.433,B_A2BTECKCR2150,96,1xLB
1118,B_A2,B,TECK,CR,2,150,1.606,B_A2BTECKCR2150,72,1xLB
1118,B_A2,B,TECK,CR,2,150,1.624,B_A2BTECKCR2150,18,1xLB
1118,B_A2,B,TECK,CR,2,150,1.682,B_A2BTECKCR2150,60,1xLB
1118,B_A2,B,TECK,CR,2,150,1.916,B_A2BTECKCR2150,48,1xLB
1118,B_A2,B,TECK,CR,2,150,1.941,B_A2BTECKCR2150,24,1xLB
1118,B_A2,B,TECK,CR,2,150,2,B_A2BTECKCR2150,36,1xLB
1119,B_A2,B,TECK,CR,3,150,0.042,B_A2BTECKCR3150,0,1xLB
1119,B_A2,B,TECK,CR,3,150,0.494,B_A2BTECKCR3150,6,1xLB
1119,B_A2,B,TECK,CR,3,150,1.003,B_A2BTECKCR3150,12,1xLB
1119,B_A2,B,TECK,CR,3,150,1.615,B_A2BTECKCR3150,96,1xLB
1119,B_A2,B,TECK,CR,3,150,1.649,B_A2BTECKCR3150,18,1xLB
1119,B_A2,B,TECK,CR,3,150,1.774,B_A2BTECKCR3150,60,1xLB
1119,B_A2,B,TECK,CR,3,150,1.821,B_A2BTECKCR3150,72,1xLB
1119,B_A2,B,TECK,CR,3,150,1.86,B_A2BTECKCR3150,48,1xLB
1119,B_A2,B,TECK,CR,3,150,1.953,B_A2BTECKCR3150,24,1xLB
1119,B_A2,B,TECK,CR,3,150,2,B_A2BTECKCR3150,36,1xLB
1120,B_A2,B,TECK,CR,1,300,0.056,B_A2BTECKCR1300,0,1xLB
1120,B_A2,B,TECK,CR,1,300,0.466,B_A2BTECKCR1300,6,1xLB
1120,B_A2,B,TECK,CR,1,300,0.988,B_A2BTECKCR1300,12,1xLB
1120,B_A2,B,TECK,CR,1,300,1.455,B_A2BTECKCR1300,96,1xLB
1120,B_A2,B,TECK,CR,1,300,1.6,B_A2BTECKCR1300,18,1xLB
1120,B_A2,B,TECK,CR,1,300,1.661,B_A2BTECKCR1300,72,1xLB
1120,B_A2,B,TECK,CR,1,300,1.736,B_A2BTECKCR1300,60,1xLB
1120,B_A2,B,TECK,CR,1,300,1.768,B_A2BTECKCR1300,36,1xLB
1120,B_A2,B,TECK,CR,1,300,1.785,B_A2BTECKCR1300,24,1xLB
1120,B_A2,B,TECK,CR,1,300,1.833,B_A2BTECKCR1300,48,1xLB
1121,B_A2,B,TECK,CR,2,300,0.057,B_A2BTECKCR2300,0,1xLB
1121,B_A2,B,TECK,CR,2,300,0.471,B_A2BTECKCR2300,6,1xLB
1121,B_A2,B,TECK,CR,2,300,1.03,B_A2BTECKCR2300,12,1xLB
1121,B_A2,B,TECK,CR,2,300,1.347,B_A2BTECKCR2300,96,1xLB
1121,B_A2,B,TECK,CR,2,300,1.595,B_A2BTECKCR2300,72,1xLB
1121,B_A2,B,TECK,CR,2,300,1.597,B_A2BTECKCR2300,18,1xLB
1121,B_A2,B,TECK,CR,2,300,1.732,B_A2BTECKCR2300,60,1xLB
1121,B_A2,B,TECK,CR,2,300,1.798,B_A2BTECKCR2300,36,1xLB
1121,B_A2,B,TECK,CR,2,300,1.804,B_A2BTECKCR2300,24,1xLB
1121,B_A2,B,TECK,CR,2,300,1.821,B_A2BTECKCR2300,48,1xLB
1122,B_A2,B,TECK,CR,3,300,0.033,B_A2BTECKCR3300,0,1xLB
1122,B_A2,B,TECK,CR,3,300,0.423,B_A2BTECKCR3300,6,1xLB
1122,B_A2,B,TECK,CR,3,300,0.874,B_A2BTECKCR3300,12,1xLB
1122,B_A2,B,TECK,CR,3,300,1.462,B_A2BTECKCR3300,18,1xLB
1122,B_A2,B,TECK,CR,3,300,1.714,B_A2BTECKCR3300,24,1xLB
1122,B_A2,B,TECK,CR,3,300,1.76,B_A2BTECKCR3300,36,1xLB
1122,B_A2,B,TECK,CR,3,300,1.766,B_A2BTECKCR3300,72,1xLB
1122,B_A2,B,TECK,CR,3,300,1.813,B_A2BTECKCR3300,48,1xLB
1122,B_A2,B,TECK,CR,3,300,1.836,B_A2BTECKCR3300,96,1xLB
1122,B_A2,B,TECK,CR,3,300,1.851,B_A2BTECKCR3300,60,1xLB
1123,B_A2,B,TECK,CR,1,600,0.038,B_A2BTECKCR1600,0,1xLB
1123,B_A2,B,TECK,CR,1,600,0.298,B_A2BTECKCR1600,6,1xLB
1123,B_A2,B,TECK,CR,1,600,0.59,B_A2BTECKCR1600,12,1xLB
1123,B_A2,B,TECK,CR,1,600,1.133,B_A2BTECKCR1600,18,1xLB
1123,B_A2,B,TECK,CR,1,600,1.609,B_A2BTECKCR1600,24,1xLB
1123,B_A2,B,TECK,CR,1,600,1.683,B_A2BTECKCR1600,60,1xLB
1123,B_A2,B,TECK,CR,1,600,1.703,B_A2BTECKCR1600,36,1xLB
1123,B_A2,B,TECK,CR,1,600,1.714,B_A2BTECKCR1600,96,1xLB
1123,B_A2,B,TECK,CR,1,600,1.718,B_A2BTECKCR1600,72,1xLB
1123,B_A2,B,TECK,CR,1,600,1.777,B_A2BTECKCR1600,48,1xLB
1124,B_A2,B,TECK,CR,2,600,0.061,B_A2BTECKCR2600,0,1xLB
1124,B_A2,B,TECK,CR,2,600,0.336,B_A2BTECKCR2600,6,1xLB
1124,B_A2,B,TECK,CR,2,600,0.707,B_A2BTECKCR2600,12,1xLB
1124,B_A2,B,TECK,CR,2,600,1.346,B_A2BTECKCR2600,96,1xLB
1124,B_A2,B,TECK,CR,2,600,1.385,B_A2BTECKCR2600,18,1xLB
1124,B_A2,B,TECK,CR,2,600,1.481,B_A2BTECKCR2600,72,1xLB
1124,B_A2,B,TECK,CR,2,600,1.59,B_A2BTECKCR2600,60,1xLB
1124,B_A2,B,TECK,CR,2,600,1.676,B_A2BTECKCR2600,24,1xLB
1124,B_A2,B,TECK,CR,2,600,1.713,B_A2BTECKCR2600,36,1xLB
1124,B_A2,B,TECK,CR,2,600,1.791,B_A2BTECKCR2600,48,1xLB
1125,B_A2,B,TECK,CR,3,600,0.052,B_A2BTECKCR3600,0,1xLB
1125,B_A2,B,TECK,CR,3,600,0.314,B_A2BTECKCR3600,6,1xLB
1125,B_A2,B,TECK,CR,3,600,0.7,B_A2BTECKCR3600,12,1xLB
1125,B_A2,B,TECK,CR,3,600,1.289,B_A2BTECKCR3600,18,1xLB
1125,B_A2,B,TECK,CR,3,600,1.355,B_A2BTECKCR3600,96,1xLB
1125,B_A2,B,TECK,CR,3,600,1.56,B_A2BTECKCR3600,72,1xLB
1125,B_A2,B,TECK,CR,3,600,1.653,B_A2BTECKCR3600,60,1xLB
1125,B_A2,B,TECK,CR,3,600,1.677,B_A2BTECKCR3600,24,1xLB
1125,B_A2,B,TECK,CR,3,600,1.768,B_A2BTECKCR3600,36,1xLB
1125,B_A2,B,TECK,CR,3,600,1.833,B_A2BTECKCR3600,48,1xLB
1126,B_A2,B,TECK,CR,1,750,0.03,B_A2BTECKCR1750,0,1xLB
1126,B_A2,B,TECK,CR,1,750,0.243,B_A2BTECKCR1750,6,1xLB
1126,B_A2,B,TECK,CR,1,750,0.374,B_A2BTECKCR1750,12,1xLB
1126,B_A2,B,TECK,CR,1,750,0.82,B_A2BTECKCR1750,18,1xLB
1126,B_A2,B,TECK,CR,1,750,1.498,B_A2BTECKCR1750,24,1xLB
1126,B_A2,B,TECK,CR,1,750,1.698,B_A2BTECKCR1750,72,1xLB
1126,B_A2,B,TECK,CR,1,750,1.721,B_A2BTECKCR1750,36,1xLB
1126,B_A2,B,TECK,CR,1,750,1.756,B_A2BTECKCR1750,96,1xLB
1126,B_A2,B,TECK,CR,1,750,1.789,B_A2BTECKCR1750,60,1xLB
1126,B_A2,B,TECK,CR,1,750,1.822,B_A2BTECKCR1750,48,1xLB
1127,B_A2,B,TECK,CR,2,750,0.034,B_A2BTECKCR2750,0,1xLB
1127,B_A2,B,TECK,CR,2,750,0.251,B_A2BTECKCR2750,6,1xLB
1127,B_A2,B,TECK,CR,2,750,0.369,B_A2BTECKCR2750,12,1xLB
1127,B_A2,B,TECK,CR,2,750,0.817,B_A2BTECKCR2750,18,1xLB
1127,B_A2,B,TECK,CR,2,750,1.534,B_A2BTECKCR2750,24,1xLB
1127,B_A2,B,TECK,CR,2,750,1.74,B_A2BTECKCR2750,72,1xLB
1127,B_A2,B,TECK,CR,2,750,1.765,B_A2BTECKCR2750,36,1xLB
1127,B_A2,B,TECK,CR,2,750,1.785,B_A2BTECKCR2750,96,1xLB
1127,B_A2,B,TECK,CR,2,750,1.829,B_A2BTECKCR2750,60,1xLB
1127,B_A2,B,TECK,CR,2,750,1.859,B_A2BTECKCR2750,48,1xLB
1128,B_A2,B,TECK,CR,3,750,0.113,B_A2BTECKCR3750,0,1xLB
1128,B_A2,B,TECK,CR,3,750,0.296,B_A2BTECKCR3750,6,1xLB
1128,B_A2,B,TECK,CR,3,750,0.481,B_A2BTECKCR3750,12,1xLB
1128,B_A2,B,TECK,CR,3,750,1.106,B_A2BTECKCR3750,18,1xLB
1128,B_A2,B,TECK,CR,3,750,1.745,B_A2BTECKCR3750,24,1xLB
1128,B_A2,B,TECK,CR,3,750,1.934,B_A2BTECKCR3750,96,1xLB
1128,B_A2,B,TECK,CR,3,750,1.946,B_A2BTECKCR3750,36,1xLB
1128,B_A2,B,TECK,CR,3,750,1.969,B_A2BTECKCR3750,72,1xLB
1128,B_A2,B,TECK,CR,3,750,2.023,B_A2BTECKCR3750,48,1xLB
1128,B_A2,B,TECK,CR,3,750,2.035,B_A2BTECKCR3750,60,1xLB
1129,B_A2,B,TECK,CR,1,1200,0.07,B_A2BTECKCR11200,0,1xLB
1129,B_A2,B,TECK,CR,1,1200,0.159,B_A2BTECKCR11200,6,1xLB
1129,B_A2,B,TECK,CR,1,1200,0.266,B_A2BTECKCR11200,12,1xLB
1129,B_A2,B,TECK,CR,1,1200,0.345,B_A2BTECKCR11200,18,1xLB
1129,B_A2,B,TECK,CR,1,1200,0.809,B_A2BTECKCR11200,24,1xLB
1129,B_A2,B,TECK,CR,1,1200,1.051,B_A2BTECKCR11200,96,1xLB
1129,B_A2,B,TECK,CR,1,1200,1.129,B_A2BTECKCR11200,36,1xLB
1129,B_A2,B,TECK,CR,1,1200,1.212,B_A2BTECKCR11200,72,1xLB
1129,B_A2,B,TECK,CR,1,1200,1.359,B_A2BTECKCR11200,60,1xLB
1129,B_A2,B,TECK,CR,1,1200,1.39,B_A2BTECKCR11200,48,1xLB
1130,B_A2,B,TECK,CR,2,1200,0.031,B_A2BTECKCR21200,0,1xLB
1130,B_A2,B,TECK,CR,2,1200,0.031,B_A2BTECKCR21200,6,1xLB
1130,B_A2,B,TECK,CR,2,1200,0.037,B_A2BTECKCR21200,12,1xLB
1130,B_A2,B,TECK,CR,2,1200,0.109,B_A2BTECKCR21200,18,1xLB
1130,B_A2,B,TECK,CR,2,1200,0.22,B_A2BTECKCR21200,24,1xLB
1130,B_A2,B,TECK,CR,2,1200,0.384,B_A2BTECKCR21200,36,1xLB
1130,B_A2,B,TECK,CR,2,1200,1.002,B_A2BTECKCR21200,48,1xLB
1130,B_A2,B,TECK,CR,2,1200,1.01,B_A2BTECKCR21200,96,1xLB
1130,B_A2,B,TECK,CR,2,1200,1.143,B_A2BTECKCR21200,72,1xLB
1130,B_A2,B,TECK,CR,2,1200,1.233,B_A2BTECKCR21200,60,1xLB
1131,B_A2,B,TECK,CR,3,1200,0.036,B_A2BTECKCR31200,0,1xLB
1131,B_A2,B,TECK,CR,3,1200,0.055,B_A2BTECKCR31200,6,1xLB
1131,B_A2,B,TECK,CR,3,1200,0.067,B_A2BTECKCR31200,12,1xLB
1131,B_A2,B,TECK,CR,3,1200,0.146,B_A2BTECKCR31200,18,1xLB
1131,B_A2,B,TECK,CR,3,1200,0.263,B_A2BTECKCR31200,24,1xLB
1131,B_A2,B,TECK,CR,3,1200,0.564,B_A2BTECKCR31200,36,1xLB
1131,B_A2,B,TECK,CR,3,1200,1.155,B_A2BTECKCR31200,48,1xLB
1131,B_A2,B,TECK,CR,3,1200,1.201,B_A2BTECKCR31200,96,1xLB
1131,B_A2,B,TECK,CR,3,1200,1.345,B_A2BTECKCR31200,72,1xLB
1131,B_A2,B,TECK,CR,3,1200,1.357,B_A2BTECKCR31200,60,1xLB
1132,B_A3,B,TECK,CR,1,0,0.058,B_A3BTECKCR10,0,1xLB
1132,B_A3,B,TECK,CR,1,0,0.522,B_A3BTECKCR10,6,1xLB
1132,B_A3,B,TECK,CR,1,0,1.066,B_A3BTECKCR10,12,1xLB
1132,B_A3,B,TECK,CR,1,0,1.61,B_A3BTECKCR10,18,1xLB
1132,B_A3,B,TECK,CR,1,0,2.074,B_A3BTECKCR10,24,1xLB
1132,B_A3,B,TECK,CR,1,0,2.174,B_A3BTECKCR10,96,1xLB
1132,B_A3,B,TECK,CR,1,0,2.204,B_A3BTECKCR10,72,1xLB
1132,B_A3,B,TECK,CR,1,0,2.232,B_A3BTECKCR10,36,1xLB
1132,B_A3,B,TECK,CR,1,0,2.299,B_A3BTECKCR10,60,1xLB
1132,B_A3,B,TECK,CR,1,0,2.32,B_A3BTECKCR10,48,1xLB
1133,B_A3,B,TECK,CR,2,0,0.072,B_A3BTECKCR20,0,1xLB
1133,B_A3,B,TECK,CR,2,0,0.468,B_A3BTECKCR20,6,1xLB
1133,B_A3,B,TECK,CR,2,0,0.975,B_A3BTECKCR20,12,1xLB
1133,B_A3,B,TECK,CR,2,0,1.446,B_A3BTECKCR20,18,1xLB
1133,B_A3,B,TECK,CR,2,0,1.773,B_A3BTECKCR20,96,1xLB
1133,B_A3,B,TECK,CR,2,0,1.827,B_A3BTECKCR20,72,1xLB
1133,B_A3,B,TECK,CR,2,0,1.832,B_A3BTECKCR20,24,1xLB
1133,B_A3,B,TECK,CR,2,0,1.953,B_A3BTECKCR20,60,1xLB
1133,B_A3,B,TECK,CR,2,0,1.998,B_A3BTECKCR20,36,1xLB
1133,B_A3,B,TECK,CR,2,0,2.066,B_A3BTECKCR20,48,1xLB
1134,B_A3,B,TECK,CR,3,0,0.052,B_A3BTECKCR30,0,1xLB
1134,B_A3,B,TECK,CR,3,0,0.529,B_A3BTECKCR30,6,1xLB
1134,B_A3,B,TECK,CR,3,0,0.876,B_A3BTECKCR30,12,1xLB
1134,B_A3,B,TECK,CR,3,0,1.228,B_A3BTECKCR30,18,1xLB
1134,B_A3,B,TECK,CR,3,0,1.683,B_A3BTECKCR30,24,1xLB
1134,B_A3,B,TECK,CR,3,0,1.803,B_A3BTECKCR30,96,1xLB
1134,B_A3,B,TECK,CR,3,0,1.878,B_A3BTECKCR30,36,1xLB
1134,B_A3,B,TECK,CR,3,0,1.895,B_A3BTECKCR30,72,1xLB
1134,B_A3,B,TECK,CR,3,0,2.015,B_A3BTECKCR30,60,1xLB
1134,B_A3,B,TECK,CR,3,0,2.039,B_A3BTECKCR30,48,1xLB
1135,B_A3,B,TECK,CR,1,150,0.049,B_A3BTECKCR1150,0,1xLB
1135,B_A3,B,TECK,CR,1,150,0.413,B_A3BTECKCR1150,6,1xLB
1135,B_A3,B,TECK,CR,1,150,0.702,B_A3BTECKCR1150,12,1xLB
1135,B_A3,B,TECK,CR,1,150,1.147,B_A3BTECKCR1150,18,1xLB
1135,B_A3,B,TECK,CR,1,150,1.182,B_A3BTECKCR1150,96,1xLB
1135,B_A3,B,TECK,CR,1,150,1.185,B_A3BTECKCR1150,72,1xLB
1135,B_A3,B,TECK,CR,1,150,1.245,B_A3BTECKCR1150,60,1xLB
1135,B_A3,B,TECK,CR,1,150,1.377,B_A3BTECKCR1150,48,1xLB
1135,B_A3,B,TECK,CR,1,150,1.538,B_A3BTECKCR1150,24,1xLB
1135,B_A3,B,TECK,CR,1,150,1.561,B_A3BTECKCR1150,36,1xLB
1136,B_A3,B,TECK,CR,2,150,0.052,B_A3BTECKCR2150,0,1xLB
1136,B_A3,B,TECK,CR,2,150,0.47,B_A3BTECKCR2150,6,1xLB
1136,B_A3,B,TECK,CR,2,150,0.745,B_A3BTECKCR2150,12,1xLB
1136,B_A3,B,TECK,CR,2,150,1.204,B_A3BTECKCR2150,18,1xLB
1136,B_A3,B,TECK,CR,2,150,1.206,B_A3BTECKCR2150,72,1xLB
1136,B_A3,B,TECK,CR,2,150,1.207,B_A3BTECKCR2150,96,1xLB
1136,B_A3,B,TECK,CR,2,150,1.238,B_A3BTECKCR2150,60,1xLB
1136,B_A3,B,TECK,CR,2,150,1.377,B_A3BTECKCR2150,48,1xLB
1136,B_A3,B,TECK,CR,2,150,1.559,B_A3BTECKCR2150,24,1xLB
1136,B_A3,B,TECK,CR,2,150,1.568,B_A3BTECKCR2150,36,1xLB
1137,B_A3,B,TECK,CR,3,150,0.057,B_A3BTECKCR3150,0,1xLB
1137,B_A3,B,TECK,CR,3,150,0.427,B_A3BTECKCR3150,6,1xLB
1137,B_A3,B,TECK,CR,3,150,0.781,B_A3BTECKCR3150,12,1xLB
1137,B_A3,B,TECK,CR,3,150,1.238,B_A3BTECKCR3150,96,1xLB
1137,B_A3,B,TECK,CR,3,150,1.278,B_A3BTECKCR3150,18,1xLB
1137,B_A3,B,TECK,CR,3,150,1.286,B_A3BTECKCR3150,60,1xLB
1137,B_A3,B,TECK,CR,3,150,1.352,B_A3BTECKCR3150,72,1xLB
1137,B_A3,B,TECK,CR,3,150,1.421,B_A3BTECKCR3150,48,1xLB
1137,B_A3,B,TECK,CR,3,150,1.624,B_A3BTECKCR3150,36,1xLB
1137,B_A3,B,TECK,CR,3,150,1.66,B_A3BTECKCR3150,24,1xLB
1138,B_A3,B,TECK,CR,1,300,0.053,B_A3BTECKCR1300,0,1xLB
1138,B_A3,B,TECK,CR,1,300,0.394,B_A3BTECKCR1300,6,1xLB
1138,B_A3,B,TECK,CR,1,300,0.701,B_A3BTECKCR1300,12,1xLB
1138,B_A3,B,TECK,CR,1,300,1.145,B_A3BTECKCR1300,72,1xLB
1138,B_A3,B,TECK,CR,1,300,1.18,B_A3BTECKCR1300,18,1xLB
1138,B_A3,B,TECK,CR,1,300,1.201,B_A3BTECKCR1300,60,1xLB
1138,B_A3,B,TECK,CR,1,300,1.214,B_A3BTECKCR1300,96,1xLB
1138,B_A3,B,TECK,CR,1,300,1.351,B_A3BTECKCR1300,48,1xLB
1138,B_A3,B,TECK,CR,1,300,1.445,B_A3BTECKCR1300,36,1xLB
1138,B_A3,B,TECK,CR,1,300,1.448,B_A3BTECKCR1300,24,1xLB
1139,B_A3,B,TECK,CR,2,300,0.064,B_A3BTECKCR2300,0,1xLB
1139,B_A3,B,TECK,CR,2,300,0.401,B_A3BTECKCR2300,6,1xLB
1139,B_A3,B,TECK,CR,2,300,0.69,B_A3BTECKCR2300,12,1xLB
1139,B_A3,B,TECK,CR,2,300,1.159,B_A3BTECKCR2300,18,1xLB
1139,B_A3,B,TECK,CR,2,300,1.165,B_A3BTECKCR2300,72,1xLB
1139,B_A3,B,TECK,CR,2,300,1.183,B_A3BTECKCR2300,96,1xLB
1139,B_A3,B,TECK,CR,2,300,1.198,B_A3BTECKCR2300,60,1xLB
1139,B_A3,B,TECK,CR,2,300,1.334,B_A3BTECKCR2300,48,1xLB
1139,B_A3,B,TECK,CR,2,300,1.459,B_A3BTECKCR2300,36,1xLB
1139,B_A3,B,TECK,CR,2,300,1.468,B_A3BTECKCR2300,24,1xLB
1140,B_A3,B,TECK,CR,3,300,0.024,B_A3BTECKCR3300,0,1xLB
1140,B_A3,B,TECK,CR,3,300,0.393,B_A3BTECKCR3300,6,1xLB
1140,B_A3,B,TECK,CR,3,300,0.773,B_A3BTECKCR3300,12,1xLB
1140,B_A3,B,TECK,CR,3,300,1.127,B_A3BTECKCR3300,72,1xLB
1140,B_A3,B,TECK,CR,3,300,1.196,B_A3BTECKCR3300,60,1xLB
1140,B_A3,B,TECK,CR,3,300,1.203,B_A3BTECKCR3300,96,1xLB
1140,B_A3,B,TECK,CR,3,300,1.331,B_A3BTECKCR3300,18,1xLB
1140,B_A3,B,TECK,CR,3,300,1.373,B_A3BTECKCR3300,48,1xLB
1140,B_A3,B,TECK,CR,3,300,1.533,B_A3BTECKCR3300,36,1xLB
1140,B_A3,B,TECK,CR,3,300,1.568,B_A3BTECKCR3300,24,1xLB
1141,B_A3,B,TECK,CR,1,600,0.046,B_A3BTECKCR1600,0,1xLB
1141,B_A3,B,TECK,CR,1,600,0.21,B_A3BTECKCR1600,6,1xLB
1141,B_A3,B,TECK,CR,1,600,0.54,B_A3BTECKCR1600,12,1xLB
1141,B_A3,B,TECK,CR,1,600,0.965,B_A3BTECKCR1600,18,1xLB
1141,B_A3,B,TECK,CR,1,600,1.227,B_A3BTECKCR1600,72,1xLB
1141,B_A3,B,TECK,CR,1,600,1.257,B_A3BTECKCR1600,60,1xLB
1141,B_A3,B,TECK,CR,1,600,1.287,B_A3BTECKCR1600,24,1xLB
1141,B_A3,B,TECK,CR,1,600,1.295,B_A3BTECKCR1600,36,1xLB
1141,B_A3,B,TECK,CR,1,600,1.313,B_A3BTECKCR1600,48,1xLB
1141,B_A3,B,TECK,CR,1,600,1.36,B_A3BTECKCR1600,96,1xLB
1142,B_A3,B,TECK,CR,2,600,0.042,B_A3BTECKCR2600,0,1xLB
1142,B_A3,B,TECK,CR,2,600,0.207,B_A3BTECKCR2600,6,1xLB
1142,B_A3,B,TECK,CR,2,600,0.509,B_A3BTECKCR2600,12,1xLB
1142,B_A3,B,TECK,CR,2,600,0.94,B_A3BTECKCR2600,18,1xLB
1142,B_A3,B,TECK,CR,2,600,1.292,B_A3BTECKCR2600,72,1xLB
1142,B_A3,B,TECK,CR,2,600,1.303,B_A3BTECKCR2600,60,1xLB
1142,B_A3,B,TECK,CR,2,600,1.316,B_A3BTECKCR2600,96,1xLB
1142,B_A3,B,TECK,CR,2,600,1.36,B_A3BTECKCR2600,48,1xLB
1142,B_A3,B,TECK,CR,2,600,1.396,B_A3BTECKCR2600,24,1xLB
1142,B_A3,B,TECK,CR,2,600,1.41,B_A3BTECKCR2600,36,1xLB
1143,B_A3,B,TECK,CR,3,600,0.045,B_A3BTECKCR3600,0,1xLB
1143,B_A3,B,TECK,CR,3,600,0.209,B_A3BTECKCR3600,6,1xLB
1143,B_A3,B,TECK,CR,3,600,0.543,B_A3BTECKCR3600,12,1xLB
1143,B_A3,B,TECK,CR,3,600,1.01,B_A3BTECKCR3600,18,1xLB
1143,B_A3,B,TECK,CR,3,600,1.455,B_A3BTECKCR3600,36,1xLB
1143,B_A3,B,TECK,CR,3,600,1.46,B_A3BTECKCR3600,24,1xLB
1143,B_A3,B,TECK,CR,3,600,1.483,B_A3BTECKCR3600,60,1xLB
1143,B_A3,B,TECK,CR,3,600,1.504,B_A3BTECKCR3600,72,1xLB
1143,B_A3,B,TECK,CR,3,600,1.508,B_A3BTECKCR3600,48,1xLB
1143,B_A3,B,TECK,CR,3,600,2.204,B_A3BTECKCR3600,96,1xLB
1144,B_A3,B,TECK,CR,1,750,0.037,B_A3BTECKCR1750,0,1xLB
1144,B_A3,B,TECK,CR,1,750,0.156,B_A3BTECKCR1750,6,1xLB
1144,B_A3,B,TECK,CR,1,750,0.284,B_A3BTECKCR1750,12,1xLB
1144,B_A3,B,TECK,CR,1,750,0.578,B_A3BTECKCR1750,18,1xLB
